deep_seq	shallow_seq
MFD09730	MFD04412
MFD09730	MFD04511
MFD09730	MFD04609
MFD09730	MFD04626
MFD09730	MFD04657
MFD09730	MFD04874
MFD09730	MFD05511
MFD09730	MFD06230
MFD09730	MFD06268
MFD09730	MFD06351
MFD09730	MFD06732
MFD09730	MFD09520
MFD09730	MFD09561
MFD09730	MFD09595
MFD09730	MFD09764
MFD09730	MFD09828
MFD09730	MFD10184
MFD09779	MFD00100
MFD09779	MFD00116
MFD09779	MFD00751
MFD09779	MFD00984
MFD09779	MFD01048
MFD09779	MFD01064
MFD09779	MFD01090
MFD09779	MFD01227
MFD09779	MFD01319
MFD09779	MFD01352
MFD09779	MFD02225
MFD09779	MFD02285
MFD09779	MFD02305
MFD09779	MFD02763
MFD09779	MFD02802
MFD09779	MFD03070
MFD09779	MFD03538
MFD09779	MFD03663
MFD09779	MFD03671
MFD09779	MFD03978
MFD09779	MFD03998
MFD09779	MFD04317
MFD09779	MFD04396
MFD09779	MFD04657
MFD09779	MFD04671
MFD09779	MFD04693
MFD09779	MFD04841
MFD09779	MFD04867
MFD09779	MFD04948
MFD09779	MFD05634
MFD09779	MFD06746
MFD09779	MFD06991
MFD09779	MFD09323
MFD09779	MFD09870
MFD09779	MFD10040
MFD09779	MFD10207
MFD09779	MFD10217
MFD09779	MFD10221
MFD09779	MFD10222
MFD09779	MFD10225
MFD09779	MFD10229
MFD09779	MFD10232
MFD09779	MFD10246
MFD09779	MFD10263
MFD09779	MFD10271
MFD09779	MFD10293
MFD09779	MFD10314
MFD09779	MFD10337
MFD09779	MFD10352
MFD09779	MFD10356
MFD09848	MFD00854
MFD09848	MFD01064
MFD09848	MFD01090
MFD09848	MFD01176
MFD09848	MFD01441
MFD09848	MFD01510
MFD09848	MFD01634
MFD09848	MFD01637
MFD09848	MFD02191
MFD09848	MFD02288
MFD09848	MFD02313
MFD09848	MFD02528
MFD09848	MFD02535
MFD09848	MFD02697
MFD09848	MFD02736
MFD09848	MFD02737
MFD09848	MFD02802
MFD09848	MFD02976
MFD09848	MFD02981
MFD09848	MFD02982
MFD09848	MFD02998
MFD09848	MFD03037
MFD09848	MFD03038
MFD09848	MFD03629
MFD09848	MFD03719
MFD09848	MFD03735
MFD09848	MFD03771
MFD09848	MFD03781
MFD09848	MFD03799
MFD09848	MFD03921
MFD09848	MFD04231
MFD09848	MFD04272
MFD09848	MFD04314
MFD09848	MFD04346
MFD09848	MFD04347
MFD09848	MFD04362
MFD09848	MFD04632
MFD09848	MFD04662
MFD09848	MFD04672
MFD09848	MFD04680
MFD09848	MFD04689
MFD09848	MFD04693
MFD09848	MFD04698
MFD09848	MFD05626
MFD09848	MFD05668
MFD09848	MFD06789
MFD09848	MFD06821
MFD09848	MFD06847
MFD09848	MFD09600
MFD09848	MFD10032
MFD09964	MFD00100
MFD09964	MFD00612
MFD09964	MFD00751
MFD09964	MFD00984
MFD09964	MFD01099
MFD09964	MFD01227
MFD09964	MFD01352
MFD09964	MFD01510
MFD09964	MFD02285
MFD09964	MFD02817
MFD09964	MFD03070
MFD09964	MFD03538
MFD09964	MFD03663
MFD09964	MFD03671
MFD09964	MFD03693
MFD09964	MFD03998
MFD09964	MFD04657
MFD09964	MFD04683
MFD09964	MFD04810
MFD09964	MFD04841
MFD09964	MFD04867
MFD09964	MFD10040
MFD09964	MFD10200
MFD09964	MFD10205
MFD09964	MFD10217
MFD09964	MFD10219
MFD09964	MFD10224
MFD09964	MFD10225
MFD09964	MFD10229
MFD09964	MFD10232
MFD09964	MFD10233
MFD09964	MFD10235
MFD09964	MFD10240
MFD09964	MFD10257
MFD09964	MFD10262
MFD09964	MFD10263
MFD09964	MFD10270
MFD09964	MFD10271
MFD09964	MFD10273
MFD09964	MFD10274
MFD09964	MFD10292
MFD09964	MFD10297
MFD09964	MFD10301
MFD09964	MFD10306
MFD09964	MFD10307
MFD09964	MFD10314
MFD09964	MFD10337
MFD09964	MFD10340
MFD09964	MFD10352
MFD09964	MFD10356
MFD10007	MFD00040
MFD10007	MFD00250
MFD10007	MFD00270
MFD10007	MFD00427
MFD10007	MFD01001
MFD10007	MFD01052
MFD10007	MFD01057
MFD10007	MFD01129
MFD10007	MFD01235
MFD10007	MFD01309
MFD10007	MFD01346
MFD10007	MFD01512
MFD10007	MFD01580
MFD10007	MFD01587
MFD10007	MFD01628
MFD10007	MFD01667
MFD10007	MFD01681
MFD10007	MFD01687
MFD10007	MFD01726
MFD10007	MFD01761
MFD10007	MFD01787
MFD10007	MFD01821
MFD10007	MFD01824
MFD10007	MFD01829
MFD10007	MFD01890
MFD10007	MFD01934
MFD10007	MFD02128
MFD10007	MFD02218
MFD10007	MFD02220
MFD10007	MFD02394
MFD10007	MFD02787
MFD10007	MFD02939
MFD10007	MFD03927
MFD10007	MFD04709
MFD10007	MFD05486
MFD10007	MFD05767
MFD10007	MFD05838
MFD10007	MFD05917
MFD10007	MFD06062
MFD10007	MFD06256
MFD10007	MFD06812
MFD10007	MFD06841
MFD10007	MFD06902
MFD10007	MFD06977
MFD10007	MFD06993
MFD10007	MFD06996
MFD10007	MFD09310
MFD10007	MFD09941
MFD10007	MFD09983
MFD10007	MFD10004
MFD10043	MFD00377
MFD10043	MFD00405
MFD10043	MFD00543
MFD10043	MFD00570
MFD10043	MFD01278
MFD10043	MFD01803
MFD10043	MFD03014
MFD10043	MFD03072
MFD10043	MFD03565
MFD10043	MFD03574
MFD10043	MFD04085
MFD10043	MFD04158
MFD10043	MFD04245
MFD10043	MFD04358
MFD10043	MFD04400
MFD10043	MFD04715
MFD10043	MFD04854
MFD10043	MFD05141
MFD10043	MFD05142
MFD10043	MFD05205
MFD10043	MFD05207
MFD10043	MFD05247
MFD10043	MFD05249
MFD10043	MFD05289
MFD10043	MFD05294
MFD10043	MFD05334
MFD10043	MFD05358
MFD10043	MFD05516
MFD10043	MFD07009
MFD10043	MFD07085
MFD10043	MFD07107
MFD10043	MFD07176
MFD10043	MFD07335
MFD10043	MFD07338
MFD10043	MFD07533
MFD10043	MFD07733
MFD10043	MFD07814
MFD10043	MFD07897
MFD10043	MFD07968
MFD10043	MFD08263
MFD10043	MFD08450
MFD10043	MFD08490
MFD10043	MFD08508
MFD10043	MFD08911
MFD10043	MFD08919
MFD10043	MFD09058
MFD10043	MFD09342
MFD10043	MFD09374
MFD10043	MFD09500
MFD10043	MFD09818
MFD10064	MFD00088
MFD10064	MFD00350
MFD10064	MFD00640
MFD10064	MFD00682
MFD10064	MFD00710
MFD10064	MFD01523
MFD10064	MFD01732
MFD10064	MFD01802
MFD10064	MFD02165
MFD10064	MFD02453
MFD10064	MFD02671
MFD10064	MFD03074
MFD10064	MFD03303
MFD10064	MFD03955
MFD10064	MFD04487
MFD10064	MFD04491
MFD10064	MFD04738
MFD10064	MFD04760
MFD10064	MFD04903
MFD10064	MFD05034
MFD10064	MFD05709
MFD10064	MFD05712
MFD10064	MFD06070
MFD10064	MFD06094
MFD10064	MFD06120
MFD10064	MFD06121
MFD10064	MFD06133
MFD10064	MFD06150
MFD10064	MFD06154
MFD10064	MFD06173
MFD10064	MFD06174
MFD10064	MFD06210
MFD10064	MFD06212
MFD10064	MFD06214
MFD10064	MFD06453
MFD10064	MFD06459
MFD10064	MFD06478
MFD10064	MFD06501
MFD10064	MFD06588
MFD10064	MFD06601
MFD10064	MFD06621
MFD10064	MFD06939
MFD10064	MFD09241
MFD10064	MFD09273
MFD10064	MFD09291
MFD10064	MFD09294
MFD10064	MFD09548
MFD10064	MFD09724
MFD10064	MFD10064
MFD10064	MFD10072
MFD10071	MFD00022
MFD10071	MFD00125
MFD10071	MFD00271
MFD10071	MFD00715
MFD10071	MFD00745
MFD10071	MFD01279
MFD10071	MFD02173
MFD10071	MFD02386
MFD10071	MFD02492
MFD10071	MFD02695
MFD10071	MFD02877
MFD10071	MFD03305
MFD10071	MFD03309
MFD10071	MFD03346
MFD10071	MFD03383
MFD10071	MFD03760
MFD10071	MFD03952
MFD10071	MFD03955
MFD10071	MFD04427
MFD10071	MFD04516
MFD10071	MFD04526
MFD10071	MFD04779
MFD10071	MFD04805
MFD10071	MFD05452
MFD10071	MFD05574
MFD10071	MFD05712
MFD10071	MFD06161
MFD10071	MFD06199
MFD10071	MFD06279
MFD10071	MFD06441
MFD10071	MFD06527
MFD10071	MFD06559
MFD10071	MFD06573
MFD10071	MFD06582
MFD10071	MFD06933
MFD10071	MFD06939
MFD10071	MFD09192
MFD10071	MFD09204
MFD10071	MFD09211
MFD10071	MFD09214
MFD10071	MFD09233
MFD10071	MFD09240
MFD10071	MFD09241
MFD10071	MFD09276
MFD10071	MFD09289
MFD10071	MFD09292
MFD10071	MFD09471
MFD10071	MFD09542
MFD10071	MFD09627
MFD10071	MFD09724
MFD10097	MFD00406
MFD10097	MFD00427
MFD10097	MFD00431
MFD10097	MFD00535
MFD10097	MFD00625
MFD10097	MFD00657
MFD10097	MFD00927
MFD10097	MFD01458
MFD10097	MFD01594
MFD10097	MFD01596
MFD10097	MFD01627
MFD10097	MFD01667
MFD10097	MFD01745
MFD10097	MFD01861
MFD10097	MFD01873
MFD10097	MFD01883
MFD10097	MFD01895
MFD10097	MFD02021
MFD10097	MFD02297
MFD10097	MFD02308
MFD10097	MFD02438
MFD10097	MFD02535
MFD10097	MFD02569
MFD10097	MFD02846
MFD10097	MFD02950
MFD10097	MFD03019
MFD10097	MFD03038
MFD10097	MFD03645
MFD10097	MFD03662
MFD10097	MFD03735
MFD10097	MFD03883
MFD10097	MFD04606
MFD10097	MFD04639
MFD10097	MFD04644
MFD10097	MFD04649
MFD10097	MFD04662
MFD10097	MFD04693
MFD10097	MFD04695
MFD10097	MFD05483
MFD10097	MFD05995
MFD10097	MFD06312
MFD10097	MFD06341
MFD10097	MFD06686
MFD10097	MFD06746
MFD10097	MFD06836
MFD10097	MFD06991
MFD10097	MFD09742
MFD10097	MFD09912
MFD10097	MFD10090
MFD10097	MFD10097
