bin	cov	MAG_status
MFD00731.bin.2.8	20.02056	MQ
MFD00731.bin.2.81	22.949095	MQ
MFD00731.bin.2.91	32.57592	MQ
MFD00731.bin.2.93	18.983873	MQ
MFD00731.bin.3.121	25.998611	MQ
MFD00731.bin.3.122	385.66034	MQ
MFD00731.bin.3.174	32.81259	MQ
MFD00731.bin.3.176	169.02318	MQ
MFD00731.bin.3.201	50.550896	MQ
MFD00731.bin.3.247	43.874577	MQ
MFD00731.bin.3.259	19.507298	MQ
MFD00731.bin.3.307	17.369009	MQ
MFD00731.bin.3.357	23.750473	MQ
MFD00731.bin.3.385	38.563515	MQ
MFD00731.bin.3.415	17.628578	MQ
MFD00731.bin.3.428	27.005838	MQ
MFD00731.bin.3.52	21.954779	MQ
MFD00731.bin.3.66	49.33664	MQ
MFD00731.bin.3.75	28.594765	MQ
MFD00731.bin.4.171	20.960205	MQ
MFD00731.bin.4.227	24.6473	MQ
MFD00731.bin.4.272	13.494307	MQ
MFD00731.bin.4.712	18.7197	MQ
MFD00822.bin.1.150	38.128765	MQ
MFD00822.bin.1.51	19.928898	MQ
MFD00822.bin.1.7	53.211815	MQ
MFD00822.bin.2.104	22.818996	MQ
MFD00822.bin.2.108	31.67851	MQ
MFD00822.bin.2.11	12.507556	MQ
MFD00822.bin.2.110	21.999472	MQ
MFD00822.bin.2.115	28.1917	MQ
MFD00822.bin.2.117	21.00859	MQ
MFD00822.bin.2.119	23.69247	MQ
MFD00822.bin.2.12	16.102568	MQ
MFD00822.bin.2.120	20.770962	MQ
MFD00822.bin.2.121	18.09379	MQ
MFD00822.bin.2.122	29.037174	MQ
MFD00822.bin.2.123	10.485146	MQ
MFD00822.bin.2.124	19.348703	MQ
MFD00822.bin.2.126	20.817427	MQ
MFD00822.bin.2.127	120.29897	MQ
MFD00822.bin.2.129	365.2583	MQ
MFD00822.bin.2.130	30.34121	MQ
MFD00822.bin.2.131	14.141414	MQ
MFD00822.bin.2.134	22.738424	MQ
MFD00822.bin.2.135	23.574041	MQ
MFD00822.bin.2.136	24.691069	MQ
MFD00822.bin.2.138	30.6049	MQ
MFD00822.bin.2.143	23.865921	MQ
MFD00822.bin.2.149	11.822048	MQ
MFD00822.bin.2.15	35.312363	MQ
MFD00822.bin.2.150	12.269155	MQ
MFD00822.bin.2.151	35.608814	MQ
MFD00822.bin.2.156	16.107485	MQ
MFD00822.bin.2.162	14.186598	MQ
MFD00822.bin.2.163	22.979055	MQ
MFD00822.bin.2.168	22.783808	MQ
MFD00822.bin.2.172	22.139246	MQ
MFD00822.bin.2.173	49.201183	MQ
MFD00822.bin.2.174	40.99085	MQ
MFD00822.bin.2.176	25.15363	MQ
MFD00822.bin.2.179	74.11584	MQ
MFD00822.bin.2.18	95.91656	MQ
MFD00822.bin.2.181	30.860474	MQ
MFD00822.bin.2.182	19.805952	MQ
MFD00822.bin.2.186	30.987371	MQ
MFD00822.bin.2.2	27.33922	MQ
MFD00822.bin.2.24	12.490648	MQ
MFD00822.bin.2.25	15.804665	MQ
MFD00822.bin.2.30	40.176254	MQ
MFD00822.bin.2.33	14.472665	MQ
MFD00822.bin.2.36	19.519646	MQ
MFD00822.bin.2.37	17.942984	MQ
MFD00822.bin.2.42	24.019823	MQ
MFD00822.bin.2.45	32.133026	MQ
MFD00822.bin.2.48	12.066431	MQ
MFD00822.bin.2.53	15.706647	MQ
MFD00822.bin.2.55	35.1836	MQ
MFD00822.bin.2.56	11.989724	MQ
MFD00822.bin.2.57	21.771114	MQ
MFD00822.bin.2.59	30.260191	MQ
MFD00822.bin.2.60	44.323093	MQ
MFD00822.bin.2.62	16.220575	MQ
MFD00822.bin.2.7	19.781567	MQ
MFD00822.bin.2.84	16.791313	MQ
MFD00822.bin.2.9	11.472091	MQ
MFD00822.bin.2.91	30.579187	MQ
MFD00822.bin.2.93	26.421526	MQ
MFD00822.bin.2.97	21.123877	MQ
MFD00822.bin.3.117	31.831486	MQ
MFD00822.bin.3.118	21.596142	MQ
MFD00822.bin.3.124	32.738453	MQ
MFD00822.bin.3.16	14.570023	MQ
MFD00822.bin.3.221	19.850197	MQ
MFD00822.bin.3.272	23.912256	MQ
MFD00822.bin.3.292	17.414263	MQ
MFD00822.bin.3.377	32.914856	MQ
MFD00822.bin.3.61	16.810707	MQ
MFD00822.bin.3.64	14.068021	MQ
MFD00822.bin.3.94	16.495888	MQ
MFD00822.bin.4.14	10.491344	MQ
MFD00905.bin.1.58	16.016602	MQ
MFD00905.bin.2.1	15.504501	MQ
MFD00905.bin.2.105	38.812305	MQ
MFD00905.bin.2.108	37.936703	MQ
MFD00905.bin.2.121	37.399708	MQ
MFD00905.bin.2.125	21.876318	MQ
MFD00905.bin.2.126	22.491812	MQ
MFD00905.bin.2.13	35.559742	MQ
MFD00905.bin.2.131	37.40138	MQ
MFD00905.bin.2.133	75.86772	MQ
MFD00905.bin.2.134	15.759932	MQ
MFD00905.bin.2.145	27.172056	MQ
MFD00905.bin.2.151	19.657104	MQ
MFD00905.bin.2.152	16.96624	MQ
MFD00905.bin.2.153	18.83648	MQ
MFD00905.bin.2.154	25.325174	MQ
MFD00905.bin.2.155	14.379998	MQ
MFD00905.bin.2.158	27.943197	MQ
MFD00905.bin.2.159	58.422676	MQ
MFD00905.bin.2.16	23.358294	MQ
MFD00905.bin.2.162	26.707266	MQ
MFD00905.bin.2.170	18.325262	MQ
MFD00905.bin.2.172	35.22567	MQ
MFD00905.bin.2.174	16.775461	MQ
MFD00905.bin.2.180	24.8317	MQ
MFD00905.bin.2.184	27.421402	MQ
MFD00905.bin.2.185	46.331894	MQ
MFD00905.bin.2.186	20.701773	MQ
MFD00905.bin.2.187	32.375477	MQ
MFD00905.bin.2.19	24.493116	MQ
MFD00905.bin.2.190	21.954956	MQ
MFD00905.bin.2.193	45.1697	MQ
MFD00905.bin.2.194	24.888823	MQ
MFD00905.bin.2.198	38.550293	MQ
MFD00905.bin.2.2	26.654348	MQ
MFD00905.bin.2.20	46.804146	MQ
MFD00905.bin.2.202	64.3305	MQ
MFD00905.bin.2.208	30.278322	MQ
MFD00905.bin.2.21	26.947691	MQ
MFD00905.bin.2.212	17.972511	MQ
MFD00905.bin.2.215	18.27298	MQ
MFD00905.bin.2.216	30.178543	MQ
MFD00905.bin.2.220	28.577856	MQ
MFD00905.bin.2.222	15.807419	MQ
MFD00905.bin.2.223	26.207447	MQ
MFD00905.bin.2.225	86.929695	MQ
MFD00905.bin.2.226	21.91566	MQ
MFD00905.bin.2.232	18.305828	MQ
MFD00905.bin.2.233	37.821995	MQ
MFD00905.bin.2.30	36.507813	MQ
MFD00905.bin.2.32	35.302177	MQ
MFD00905.bin.2.34	27.48215	MQ
MFD00905.bin.2.35	29.561697	MQ
MFD00905.bin.2.38	13.20048	MQ
MFD00905.bin.2.43	28.541204	MQ
MFD00905.bin.2.44	17.145428	MQ
MFD00905.bin.2.47	29.981174	MQ
MFD00905.bin.2.49	23.529345	MQ
MFD00905.bin.2.5	20.706127	MQ
MFD00905.bin.2.50	17.470163	MQ
MFD00905.bin.2.51	14.552065	MQ
MFD00905.bin.2.53	41.006878	MQ
MFD00905.bin.2.55	68.48496	MQ
MFD00905.bin.2.59	26.132923	MQ
MFD00905.bin.2.60	40.909912	MQ
MFD00905.bin.2.62	19.685638	MQ
MFD00905.bin.2.63	17.588255	MQ
MFD00905.bin.2.65	26.475777	MQ
MFD00905.bin.2.68	22.662394	MQ
MFD00905.bin.2.7	34.063187	MQ
MFD00905.bin.2.71	23.151894	MQ
MFD00905.bin.2.72	25.55087	MQ
MFD00905.bin.2.73	36.10551	MQ
MFD00905.bin.2.74	21.56259	MQ
MFD00905.bin.2.75	25.768677	MQ
MFD00905.bin.2.8	30.310835	MQ
MFD00905.bin.2.82	41.496098	MQ
MFD00905.bin.2.87	82.74932	MQ
MFD00905.bin.2.93	20.973724	MQ
MFD00905.bin.3.122	20.317324	MQ
MFD00905.bin.3.13	13.791387	MQ
MFD00905.bin.3.155	21.850735	MQ
MFD00905.bin.3.183	25.0816	MQ
MFD00905.bin.3.204	24.569313	MQ
MFD00905.bin.3.260	31.408314	MQ
MFD00905.bin.3.287	25.282131	MQ
MFD00905.bin.3.32	31.507053	MQ
MFD00905.bin.3.330	22.99495	MQ
MFD00905.bin.3.435	26.889269	MQ
MFD00905.bin.3.493	37.78989	MQ
MFD00905.bin.3.507	25.800793	MQ
MFD00905.bin.3.577	28.560638	MQ
MFD00905.bin.3.591	47.17503	MQ
MFD00905.bin.4.163	13.946273	MQ
MFD00962.bin.1.263	42.791115	MQ
MFD00962.bin.2.100	16.516155	MQ
MFD00962.bin.2.101	15.986786	MQ
MFD00962.bin.2.102	23.486046	MQ
MFD00962.bin.2.103	37.146824	MQ
MFD00962.bin.2.105	20.381676	MQ
MFD00962.bin.2.106	12.426817	MQ
MFD00962.bin.2.107	34.223866	MQ
MFD00962.bin.2.108	19.050323	MQ
MFD00962.bin.2.109	24.416279	MQ
MFD00962.bin.2.111	17.841372	MQ
MFD00962.bin.2.113	18.687721	MQ
MFD00962.bin.2.114	20.198092	MQ
MFD00962.bin.2.115	23.781363	MQ
MFD00962.bin.2.116	35.713715	MQ
MFD00962.bin.2.117	24.41941	MQ
MFD00962.bin.2.118	18.52153	MQ
MFD00962.bin.2.119	16.016861	MQ
MFD00962.bin.2.12	17.515968	MQ
MFD00962.bin.2.120	19.855547	MQ
MFD00962.bin.2.121	31.186058	MQ
MFD00962.bin.2.122	18.045822	MQ
MFD00962.bin.2.125	16.566824	MQ
MFD00962.bin.2.127	29.040741	MQ
MFD00962.bin.2.128	15.059878	MQ
MFD00962.bin.2.135	79.41675	MQ
MFD00962.bin.2.140	23.024166	MQ
MFD00962.bin.2.143	13.51811	MQ
MFD00962.bin.2.159	27.878864	MQ
MFD00962.bin.2.16	16.060596	MQ
MFD00962.bin.2.166	32.196114	MQ
MFD00962.bin.2.17	18.155603	MQ
MFD00962.bin.2.176	25.537804	MQ
MFD00962.bin.2.181	21.596418	MQ
MFD00962.bin.2.182	39.64427	MQ
MFD00962.bin.2.184	39.531883	MQ
MFD00962.bin.2.188	19.444096	MQ
MFD00962.bin.2.19	31.588175	MQ
MFD00962.bin.2.190	15.23878	MQ
MFD00962.bin.2.191	17.107477	MQ
MFD00962.bin.2.198	17.011793	MQ
MFD00962.bin.2.2	16.00134	MQ
MFD00962.bin.2.20	24.697247	MQ
MFD00962.bin.2.200	19.620253	MQ
MFD00962.bin.2.203	15.101753	MQ
MFD00962.bin.2.204	48.184963	MQ
MFD00962.bin.2.205	18.130339	MQ
MFD00962.bin.2.206	22.331062	MQ
MFD00962.bin.2.208	38.010086	MQ
MFD00962.bin.2.211	21.001297	MQ
MFD00962.bin.2.218	48.854	MQ
MFD00962.bin.2.219	10.523538	MQ
MFD00962.bin.2.221	25.426754	MQ
MFD00962.bin.2.224	28.107025	MQ
MFD00962.bin.2.226	40.535404	MQ
MFD00962.bin.2.228	17.614323	MQ
MFD00962.bin.2.231	22.230032	MQ
MFD00962.bin.2.232	22.242622	MQ
MFD00962.bin.2.238	22.57184	MQ
MFD00962.bin.2.241	48.59716	MQ
MFD00962.bin.2.244	18.999567	MQ
MFD00962.bin.2.254	15.805567	MQ
MFD00962.bin.2.262	26.537945	MQ
MFD00962.bin.2.266	26.907358	MQ
MFD00962.bin.2.269	14.419814	MQ
MFD00962.bin.2.270	32.888664	MQ
MFD00962.bin.2.274	27.917418	MQ
MFD00962.bin.2.277	38.96123	MQ
MFD00962.bin.2.283	19.12353	MQ
MFD00962.bin.2.29	14.4491625	MQ
MFD00962.bin.2.291	14.149136	MQ
MFD00962.bin.2.292	12.242572	MQ
MFD00962.bin.2.293	21.07294	MQ
MFD00962.bin.2.294	13.937217	MQ
MFD00962.bin.2.297	13.484665	MQ
MFD00962.bin.2.32	36.620537	MQ
MFD00962.bin.2.35	31.80304	MQ
MFD00962.bin.2.40	16.548546	MQ
MFD00962.bin.2.53	14.315911	MQ
MFD00962.bin.2.55	16.033508	MQ
MFD00962.bin.2.59	17.003153	MQ
MFD00962.bin.2.64	14.521861	MQ
MFD00962.bin.2.65	22.795654	MQ
MFD00962.bin.2.69	22.745897	MQ
MFD00962.bin.2.7	20.152315	MQ
MFD00962.bin.2.72	18.689697	MQ
MFD00962.bin.2.73	14.147899	MQ
MFD00962.bin.2.76	20.006044	MQ
MFD00962.bin.2.77	29.850636	MQ
MFD00962.bin.2.83	17.117857	MQ
MFD00962.bin.2.84	41.33262	MQ
MFD00962.bin.2.86	25.65627	MQ
MFD00962.bin.2.87	43.432503	MQ
MFD00962.bin.2.90	55.552483	MQ
MFD00962.bin.2.91	18.323875	MQ
MFD00962.bin.2.92	28.310827	MQ
MFD00962.bin.2.93	17.314472	MQ
MFD00962.bin.2.94	12.7626295	MQ
MFD00962.bin.2.96	46.83958	MQ
MFD00962.bin.2.98	52.199764	MQ
MFD00962.bin.3.102	26.696625	MQ
MFD00962.bin.3.138	35.194965	MQ
MFD00962.bin.3.153	21.694418	MQ
MFD00962.bin.3.166	25.141537	MQ
MFD00962.bin.3.285	59.40155	MQ
MFD00962.bin.3.339	17.647774	MQ
MFD00962.bin.3.421	20.456987	MQ
MFD00962.bin.3.436	18.349035	MQ
MFD00962.bin.3.492	60.120983	MQ
MFD00962.bin.3.533	12.792275	MQ
MFD00962.bin.3.541	28.666325	MQ
MFD00962.bin.3.584	61.44626	MQ
MFD00962.bin.3.604	14.113119	MQ
MFD00962.bin.3.615	18.832212	MQ
MFD00962.bin.3.622	18.1736	MQ
MFD00962.bin.3.89	29.101246	MQ
MFD00962.bin.3.90	34.873737	MQ
MFD00962.bin.4.197	129.74663	MQ
MFD00964.bin.2.105	18.500925	MQ
MFD00964.bin.2.126	23.58625	MQ
MFD00964.bin.2.133	17.737165	MQ
MFD00964.bin.2.146	24.649364	MQ
MFD00964.bin.2.152	14.016341	MQ
MFD00964.bin.2.160	18.625822	MQ
MFD00964.bin.2.162	22.429098	MQ
MFD00964.bin.2.169	28.256376	MQ
MFD00964.bin.2.170	24.858685	MQ
MFD00964.bin.2.171	22.83268	MQ
MFD00964.bin.2.173	14.32998	MQ
MFD00964.bin.2.177	28.630152	MQ
MFD00964.bin.2.180	20.298489	MQ
MFD00964.bin.2.181	20.049032	MQ
MFD00964.bin.2.183	23.0303	MQ
MFD00964.bin.2.188	17.79655	MQ
MFD00964.bin.2.193	38.318913	MQ
MFD00964.bin.2.194	23.71513	MQ
MFD00964.bin.2.196	17.151855	MQ
MFD00964.bin.2.201	21.571587	MQ
MFD00964.bin.2.204	23.71133	MQ
MFD00964.bin.2.207	20.874636	MQ
MFD00964.bin.2.209	22.782038	MQ
MFD00964.bin.2.210	20.281557	MQ
MFD00964.bin.2.214	15.031408	MQ
MFD00964.bin.2.219	21.770803	MQ
MFD00964.bin.2.22	23.42193	MQ
MFD00964.bin.2.220	32.247227	MQ
MFD00964.bin.2.24	20.41644	MQ
MFD00964.bin.2.241	19.022133	MQ
MFD00964.bin.2.248	19.897001	MQ
MFD00964.bin.2.25	13.63789	MQ
MFD00964.bin.2.251	17.76267	MQ
MFD00964.bin.2.254	12.818566	MQ
MFD00964.bin.2.255	13.2601795	MQ
MFD00964.bin.2.256	18.4499	MQ
MFD00964.bin.2.258	18.60644	MQ
MFD00964.bin.2.259	47.202225	MQ
MFD00964.bin.2.26	22.866047	MQ
MFD00964.bin.2.264	15.559959	MQ
MFD00964.bin.2.265	63.843533	MQ
MFD00964.bin.2.270	20.020336	MQ
MFD00964.bin.2.271	21.83152	MQ
MFD00964.bin.2.272	11.513809	MQ
MFD00964.bin.2.3	15.690017	MQ
MFD00964.bin.2.34	21.10121	MQ
MFD00964.bin.2.36	19.769497	MQ
MFD00964.bin.2.4	26.991432	MQ
MFD00964.bin.2.40	22.393913	MQ
MFD00964.bin.2.46	22.405342	MQ
MFD00964.bin.2.48	24.184921	MQ
MFD00964.bin.2.53	24.795269	MQ
MFD00964.bin.2.63	27.338139	MQ
MFD00964.bin.2.65	421.87665	MQ
MFD00964.bin.2.66	15.392624	MQ
MFD00964.bin.2.67	23.047075	MQ
MFD00964.bin.2.69	14.110065	MQ
MFD00964.bin.2.7	14.0894785	MQ
MFD00964.bin.2.75	14.975744	MQ
MFD00964.bin.2.76	12.800865	MQ
MFD00964.bin.2.78	28.055685	MQ
MFD00964.bin.2.79	17.047806	MQ
MFD00964.bin.2.8	21.276697	MQ
MFD00964.bin.2.80	61.992596	MQ
MFD00964.bin.2.83	15.937077	MQ
MFD00964.bin.2.86	18.53954	MQ
MFD00964.bin.2.88	27.427979	MQ
MFD00964.bin.2.89	14.239126	MQ
MFD00964.bin.3.104	19.059752	MQ
MFD00964.bin.3.147	20.11601	MQ
MFD00964.bin.3.150	42.451176	MQ
MFD00964.bin.3.173	18.570791	MQ
MFD00964.bin.3.184	18.009182	MQ
MFD00964.bin.3.23	13.590305	MQ
MFD00964.bin.3.252	21.098064	MQ
MFD00964.bin.3.253	25.664684	MQ
MFD00964.bin.3.405	16.385485	MQ
MFD00964.bin.3.426	94.505356	MQ
MFD00964.bin.3.45	17.634909	MQ
MFD00964.bin.3.473	16.12672	MQ
MFD00964.bin.3.510	13.621489	MQ
MFD00964.bin.3.532	25.532455	MQ
MFD00964.bin.3.553	31.887255	MQ
MFD00964.bin.3.580	14.628177	MQ
MFD00964.bin.3.598	18.11802	MQ
MFD00964.bin.3.619	42.823315	MQ
MFD00964.bin.4.433	10.117639	MQ
MFD00964.bin.4.630	28.562155	MQ
MFD00964.bin.4.962	12.890093	MQ
MFD00991.bin.1.10	22.09305	MQ
MFD00991.bin.1.136	68.00808	MQ
MFD00991.bin.1.39	43.603817	MQ
MFD00991.bin.2.103	26.954723	MQ
MFD00991.bin.2.104	21.947123	MQ
MFD00991.bin.2.105	22.068512	MQ
MFD00991.bin.2.112	13.972471	MQ
MFD00991.bin.2.118	31.063725	MQ
MFD00991.bin.2.121	21.165104	MQ
MFD00991.bin.2.126	24.00528	MQ
MFD00991.bin.2.130	26.918365	MQ
MFD00991.bin.2.133	28.285763	MQ
MFD00991.bin.2.15	28.03489	MQ
MFD00991.bin.2.17	28.131376	MQ
MFD00991.bin.2.2	25.182629	MQ
MFD00991.bin.2.21	27.478569	MQ
MFD00991.bin.2.24	19.886404	MQ
MFD00991.bin.2.28	18.732943	MQ
MFD00991.bin.2.29	34.91006	MQ
MFD00991.bin.2.32	24.377705	MQ
MFD00991.bin.2.34	19.38903	MQ
MFD00991.bin.2.37	15.938486	MQ
MFD00991.bin.2.4	16.679163	MQ
MFD00991.bin.2.41	160.79295	MQ
MFD00991.bin.2.51	17.831934	MQ
MFD00991.bin.2.67	13.243387	MQ
MFD00991.bin.2.70	24.850216	MQ
MFD00991.bin.2.73	19.775093	MQ
MFD00991.bin.2.75	23.13703	MQ
MFD00991.bin.2.78	23.391737	MQ
MFD00991.bin.2.79	14.434243	MQ
MFD00991.bin.2.80	11.8789215	MQ
MFD00991.bin.2.81	16.056751	MQ
MFD00991.bin.2.82	13.223396	MQ
MFD00991.bin.2.86	12.869965	MQ
MFD00991.bin.2.87	27.38052	MQ
MFD00991.bin.2.88	35.004547	MQ
MFD00991.bin.2.9	32.456097	MQ
MFD00991.bin.2.96	15.411269	MQ
MFD00991.bin.3.14	19.727465	MQ
MFD00991.bin.3.206	107.06051	MQ
MFD00991.bin.3.207	17.934368	MQ
MFD00991.bin.3.222	12.646402	MQ
MFD00991.bin.3.233	20.78798	MQ
MFD00991.bin.3.29	22.64356	MQ
MFD00991.bin.3.73	23.19931	MQ
MFD01112.bin.1.4	6.3912044	MQ
MFD01112.bin.1.8	21.68001	MQ
MFD01112.bin.2.1	16.599087	MQ
MFD01112.bin.2.11	13.089163	MQ
MFD01112.bin.2.12	6.777805	MQ
MFD01112.bin.2.16	12.205368	MQ
MFD01112.bin.2.18	9.854993	MQ
MFD01112.bin.2.19	125.03436	MQ
MFD01112.bin.2.2	11.983476	MQ
MFD01112.bin.2.20	111.60098	MQ
MFD01112.bin.2.36	9.31491	MQ
MFD01112.bin.2.37	32.84474	MQ
MFD01112.bin.2.4	8.442657	MQ
MFD01112.bin.2.43	12.548884	MQ
MFD01112.bin.2.55	16.866718	MQ
MFD01112.bin.2.56	19.521154	MQ
MFD01112.bin.2.58	105.36064	MQ
MFD01112.bin.2.59	9.5863905	MQ
MFD01112.bin.2.68	16.187328	MQ
MFD01112.bin.3.14	20.245237	MQ
MFD01112.bin.3.37	32.687626	MQ
MFD01138.bin.1.27	26.977526	MQ
MFD01138.bin.2.1	23.106789	MQ
MFD01138.bin.2.121	15.287613	MQ
MFD01138.bin.2.123	17.454296	MQ
MFD01138.bin.2.15	21.107805	MQ
MFD01138.bin.2.2	18.641985	MQ
MFD01138.bin.2.28	27.158195	MQ
MFD01138.bin.2.29	20.328241	MQ
MFD01138.bin.2.30	15.5343275	MQ
MFD01138.bin.2.43	53.30911	MQ
MFD01138.bin.2.60	19.919796	MQ
MFD01138.bin.2.62	16.170439	MQ
MFD01138.bin.2.63	15.079559	MQ
MFD01138.bin.2.64	19.331059	MQ
MFD01138.bin.2.7	17.659218	MQ
MFD01138.bin.2.70	18.087534	MQ
MFD01138.bin.2.71	29.415571	MQ
MFD01138.bin.2.73	18.580051	MQ
MFD01138.bin.2.75	18.67219	MQ
MFD01138.bin.2.8	19.677736	MQ
MFD01138.bin.2.80	18.50363	MQ
MFD01138.bin.2.81	24.870186	MQ
MFD01138.bin.2.82	16.9935	MQ
MFD01138.bin.2.83	16.539	MQ
MFD01138.bin.2.88	19.495596	MQ
MFD01138.bin.2.90	15.12676	MQ
MFD01138.bin.2.94	21.939093	MQ
MFD01138.bin.2.95	38.346893	MQ
MFD01138.bin.2.97	21.19706	MQ
MFD01138.bin.3.14	45.84768	MQ
MFD01138.bin.3.248	18.11226	MQ
MFD01138.bin.3.259	22.604061	MQ
MFD01138.bin.3.34	44.982964	MQ
MFD01138.bin.3.50	14.120281	MQ
MFD01138.bin.3.6	17.28621	MQ
MFD01138.bin.3.73	12.841367	MQ
MFD01138.bin.3.74	16.5739	MQ
MFD01188.bin.2.11	15.658133	MQ
MFD01188.bin.2.114	23.886103	MQ
MFD01188.bin.2.119	11.326542	MQ
MFD01188.bin.2.12	9.958443	MQ
MFD01188.bin.2.120	9.969013	MQ
MFD01188.bin.2.122	7.945892	MQ
MFD01188.bin.2.123	7.515195	MQ
MFD01188.bin.2.127	8.460345	MQ
MFD01188.bin.2.18	7.328037	MQ
MFD01188.bin.2.2	7.203002	MQ
MFD01188.bin.2.25	6.798941	MQ
MFD01188.bin.2.32	8.0606	MQ
MFD01188.bin.2.38	12.32631	MQ
MFD01188.bin.2.44	25.842201	MQ
MFD01188.bin.2.45	16.831745	MQ
MFD01188.bin.2.55	15.289219	MQ
MFD01188.bin.2.56	9.555551	MQ
MFD01188.bin.2.57	9.578127	MQ
MFD01188.bin.2.72	6.9710884	MQ
MFD01188.bin.2.73	7.177538	MQ
MFD01188.bin.2.74	9.519238	MQ
MFD01188.bin.2.75	7.5881047	MQ
MFD01188.bin.2.79	5.593775	MQ
MFD01188.bin.2.97	11.056009	MQ
MFD01188.bin.3.109	25.90932	MQ
MFD01188.bin.3.138	7.5227113	MQ
MFD01188.bin.3.182	14.132701	MQ
MFD01188.bin.3.31	5.992589	MQ
MFD01188.bin.3.372	5.420231	MQ
MFD01188.bin.4.248	12.300564	MQ
MFD01188.bin.4.386	8.886572	MQ
MFD01188.bin.4.86	11.041981	MQ
MFD01213.bin.1.135	13.892325	MQ
MFD01213.bin.1.138	26.459576	MQ
MFD01213.bin.1.206	20.460716	MQ
MFD01213.bin.2.10	45.714333	MQ
MFD01213.bin.2.104	17.127857	MQ
MFD01213.bin.2.105	27.533102	MQ
MFD01213.bin.2.106	13.883578	MQ
MFD01213.bin.2.107	22.151043	MQ
MFD01213.bin.2.108	26.931553	MQ
MFD01213.bin.2.11	25.718405	MQ
MFD01213.bin.2.110	27.314228	MQ
MFD01213.bin.2.111	22.954802	MQ
MFD01213.bin.2.112	19.919748	MQ
MFD01213.bin.2.113	14.094581	MQ
MFD01213.bin.2.116	17.050678	MQ
MFD01213.bin.2.117	13.638026	MQ
MFD01213.bin.2.119	15.899771	MQ
MFD01213.bin.2.121	13.816053	MQ
MFD01213.bin.2.122	23.141829	MQ
MFD01213.bin.2.125	16.673471	MQ
MFD01213.bin.2.128	18.980738	MQ
MFD01213.bin.2.129	17.117237	MQ
MFD01213.bin.2.13	15.335539	MQ
MFD01213.bin.2.130	22.739443	MQ
MFD01213.bin.2.131	15.033292	MQ
MFD01213.bin.2.132	22.386135	MQ
MFD01213.bin.2.133	19.850174	MQ
MFD01213.bin.2.134	15.834477	MQ
MFD01213.bin.2.135	17.806198	MQ
MFD01213.bin.2.137	20.378086	MQ
MFD01213.bin.2.138	12.47586	MQ
MFD01213.bin.2.143	15.061712	MQ
MFD01213.bin.2.144	22.140907	MQ
MFD01213.bin.2.146	20.87908	MQ
MFD01213.bin.2.149	20.74781	MQ
MFD01213.bin.2.150	20.464968	MQ
MFD01213.bin.2.152	17.096651	MQ
MFD01213.bin.2.155	19.58518	MQ
MFD01213.bin.2.156	22.4887	MQ
MFD01213.bin.2.157	28.279667	MQ
MFD01213.bin.2.159	38.598938	MQ
MFD01213.bin.2.162	23.090012	MQ
MFD01213.bin.2.163	15.050631	MQ
MFD01213.bin.2.165	23.97628	MQ
MFD01213.bin.2.166	34.645027	MQ
MFD01213.bin.2.168	14.988505	MQ
MFD01213.bin.2.17	27.208897	MQ
MFD01213.bin.2.170	14.221499	MQ
MFD01213.bin.2.171	18.559528	MQ
MFD01213.bin.2.174	20.866611	MQ
MFD01213.bin.2.175	16.39865	MQ
MFD01213.bin.2.176	27.230213	MQ
MFD01213.bin.2.18	15.9327545	MQ
MFD01213.bin.2.180	16.76961	MQ
MFD01213.bin.2.185	16.407219	MQ
MFD01213.bin.2.189	21.711138	MQ
MFD01213.bin.2.19	15.655018	MQ
MFD01213.bin.2.191	19.76837	MQ
MFD01213.bin.2.193	35.504814	MQ
MFD01213.bin.2.194	23.883152	MQ
MFD01213.bin.2.196	17.783922	MQ
MFD01213.bin.2.197	24.98325	MQ
MFD01213.bin.2.20	39.067524	MQ
MFD01213.bin.2.21	20.545113	MQ
MFD01213.bin.2.22	18.211884	MQ
MFD01213.bin.2.23	17.270008	MQ
MFD01213.bin.2.27	22.047438	MQ
MFD01213.bin.2.29	11.054451	MQ
MFD01213.bin.2.30	22.837706	MQ
MFD01213.bin.2.31	20.867403	MQ
MFD01213.bin.2.32	20.652596	MQ
MFD01213.bin.2.33	23.13944	MQ
MFD01213.bin.2.34	17.709879	MQ
MFD01213.bin.2.36	33.86843	MQ
MFD01213.bin.2.38	17.75291	MQ
MFD01213.bin.2.39	17.851364	MQ
MFD01213.bin.2.4	17.497192	MQ
MFD01213.bin.2.40	20.019936	MQ
MFD01213.bin.2.41	25.132376	MQ
MFD01213.bin.2.42	19.557384	MQ
MFD01213.bin.2.44	26.151789	MQ
MFD01213.bin.2.49	15.003802	MQ
MFD01213.bin.2.5	44.685314	MQ
MFD01213.bin.2.51	22.031431	MQ
MFD01213.bin.2.53	13.549179	MQ
MFD01213.bin.2.54	10.373278	MQ
MFD01213.bin.2.55	12.605137	MQ
MFD01213.bin.2.58	18.200186	MQ
MFD01213.bin.2.61	13.787871	MQ
MFD01213.bin.2.71	17.396536	MQ
MFD01213.bin.2.74	18.899496	MQ
MFD01213.bin.2.81	12.857978	MQ
MFD01213.bin.2.92	17.514328	MQ
MFD01213.bin.2.94	15.630658	MQ
MFD01213.bin.2.95	14.995666	MQ
MFD01213.bin.2.97	38.985138	MQ
MFD01213.bin.2.98	51.724594	MQ
