cluster	cluster_qual	OWC	MFD-SR	TPMC	MFD-LR	GEM	SMAG	RBG	SPIRE
MFD02581.bin.3.437	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.448	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.460	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.467	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.53	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.61	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.92	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.3.93	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02581.bin.c.1	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.13	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.140	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.30	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.56	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.57	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.70	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.9	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.1.97	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.104	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.19	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
SRR11672840bin.1	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02671.bin.2.32	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
SRR7093794rbin.21	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02671.bin.2.38	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD05521.bin.2.138	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.46	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.50	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.58	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.62	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.63	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.76	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.82	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
SRR11833918bin.9	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02671.bin.2.9	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.90	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.98	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.2.99	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.111	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.178	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.195	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.216	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.52	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02671.bin.3.6	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.101	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.112	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.145	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.192	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.200	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MFD02809.bin.1.206	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.217	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.237	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.264	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.277	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02809.bin.1.312	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
SRR10489839bin.10	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02809.bin.1.329	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02809.bin.1.331	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.359	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.41	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.56	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.58	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.68	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.70	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.1.83	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.10	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.101	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
spire_mag_01830549	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MFD02809.bin.2.107	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.11	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.111	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.119	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.124	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.128	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.139	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.15	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.16	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.174	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.176	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.177	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.180	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.181	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.186	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.187	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
spire_mag_01819502	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE
MFD02809.bin.2.194	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.197	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.204	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.206	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.209	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.210	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.211	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.213	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
SRR10489830bin.9	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE
MFD02809.bin.2.224	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.225	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.228	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.230	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.232	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.233	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.237	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.238	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.24	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.240	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.243	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.247	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.249	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.25	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.265	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.268	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.279	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.285	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.299	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.302	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.305	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.313	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.314	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.319	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.332	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.335	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.39	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.45	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.5	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.53	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.57	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.58	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.60	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.71	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.74	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.75	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.78	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.80	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.82	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.83	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.84	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.89	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.90	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.91	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.92	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.93	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.2.98	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.105	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.107	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.108	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.167	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.174	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.360	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.45	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
spire_mag_01182148	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MFD02809.bin.3.52	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.578	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.7	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.3.94	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.4.106	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.4.199	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.4.549	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02809.bin.4.709	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.100	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.108	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.115	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.133	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.135	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.142	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.145	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.152	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.153	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.158	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.159	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.170	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.173	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.176	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.177	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.178	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.179	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.183	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.185	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.21	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.22	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.23	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.25	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.27	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE
MFD02832.bin.1.28	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.3	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.31	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.36	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.37	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.4	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.42	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.55	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.63	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.64	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.68	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.72	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.76	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.77	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.79	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.88	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.89	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.9	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.96	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.1.97	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.101	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.104	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.108	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.109	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.11	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.110	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.114	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.118	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.12	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.121	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD09964.bin.1.195	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.127	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.128	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.132	HQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.134	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.135	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.16	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.2	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.24	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.31	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.33	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.35	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.38	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.40	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.42	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.44	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.45	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.46	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.5	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.6	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.60	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.61	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.62	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.63	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.64	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.65	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.68	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.69	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.70	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.71	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.72	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.73	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.75	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.78	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.8	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
MFD02832.bin.2.83	MQ	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE
